"Aphelandra_deppeana"	"Forsteronia_spicata"	"Arrabidaea_mollisima"	"Cydista_aequinoctialis"	"Tabebuia_ochracea"	"Cordia_alliodora"	"Cordia_panamensis"	"Boraginaceae_sp."	"Bromelia_pinguin"	"Bauhinia_ungulata"	"Cassia_hayesiana"	"Compositae_sp._1"	"Compositae_sp._2"	"Compositae_sp._3"	"Compositae_sp._4"	"Compositae_sp._5"	"Tetracera_volubilis"	"Dioscorea_convolvulacea"	"Croton_sp."	"Erythroxylum_havanense"	"Centrosema_pubescens"	"Desmodium_sp."	"Dioclea_megacarpa"	"Lonchocarpus_rugosus"	"Lonchocarpus_costaricensis"	"Machaerium_biovulatum"	"Fabaceae_sp."	"Lasiacis_sp."	"Olyra_latifolia"	"Rush_sp."	"Rheedia_edulis"	"Hemiangium_excelsum"	"Smilax_spinosa"	"Banisteriopsis_sp."	"Bunchoia_biocellata"	"Hiraea_reclinata"	"Malvaviscus_arboreus"	"Sida_sp."	"Palm_sp."	"Gouania_polygama"	"Alibertia_edulis"	"Cardiospermum_halicacabum"	"Russelia_sarmentosa"	"Helicteres_guazumaefolia"	"Helicteres_baruensis"	"Waltheria_glomerata"	"Luehea_sp."	"Cornutia_granifolia"	"Lantana_camara"	"Lippia_sp."	"Rhehdera_trinervis"	"Stachytrapheta_sp."	"Cissus_rhombifolia"	"Unidentified_host_plants"	"Agromyzidae_sp._1"	"Agromyzidae_sp._10"	"Agromyzidae_sp._2"	"Agromyzidae_sp._3"	"Agromyzidae_sp._4"	"Agromyzidae_sp._5"	"Agromyzidae_sp._6"	"Agromyzidae_sp._7"	"Agromyzidae_sp._8"	"Agromyzidae_sp._9"	"Attelabidae_sp._1"	"Baliosus_sp._1"	"Brachys_sp._1"	"Brachys_sp._2"	"Brachys_sp._3"	"Bucculatrix_sp._1"	"Bucculatrix_sp._2"	"Chalepus_amabilis"	"Chalepus_digressa"	"Chalepus_horni"	"Chalepus_sp._1"	"Coleoptera_sp._1"	"Cosmopterigidae_sp._1"	"Cosmopterigidae_sp._2"	"Cosmopterix_sp._1"	"Cosmopterix_sp._2"	"Diptera_sp._1"	"Diptera_sp._2"	"Diptera_sp._3"	"Diptera_sp._4"	"Diptera_sp._5"	"Diptera_sp._6"	"Diptera_sp._7"	"Diptera_sp._8"	"Diptera_sp._9"	"Elachista_sp._1"	"Epermeniidae_sp._1"	"Gracillariidae_sp._1"	"Gracillariidae_sp._2"	"Gracillariidae_sp._3"	"Gracillariidae_sp._4"	"Gracillariidae_sp._5"	"Gracillariidae_sp._6"	"Heterispa_vinula"	"Lepidoptera_sp._1"	"Lepidoptera_sp._10"	"Lepidoptera_sp._11"	"Lepidoptera_sp._12"	"Lepidoptera_sp._2"	"Lepidoptera_sp._3"	"Lepidoptera_sp._4"	"Lepidoptera_sp._5"	"Lepidoptera_sp._6"	"Lepidoptera_sp._7"	"Lepidoptera_sp._8"	"Lepidoptera_sp._9"	"Momphidae_sp._1"	"Octhispa_limbata"	"Octhispa_solarii"	"Opostegidae_sp._1"	"Oxychalepus_auticornis"	"Oxychalepus_postdatus"	"Pentispa_vittatipennis"	"Phyllocnistis_sp._1"	"Phyllonorycter_sp._1"	"Phyllonorycter_sp._2"	"Phyllonorycter_sp._3"	"Phyllonorycter_sp._4"	"Phyllonorycter_sp._5"	"Phyllonorycter_sp._6"	"Scyrthridae_sp._1"	"Scyrthridae_sp._2"	"Scyrthridae_sp._3"	"Stathmopodidae_sp._1"	"Sumitrosis_distincta"	"Sumitrosis_roseus"	"Sumitrosis_sp._1"	"Sumitrosis_sp."	"Tachygonus_sp._1"	"Tachygonus_sp._2"	"Tachygonus_sp._3"	"Tischeria_sp._1"	"Tischeria_sp._2"	"Unidentified_miner_sp._1"	"Unidentified_miner_sp._2"	"Unreared_miner_sp._3"	"Unreared_miner_sp._4"	"Unreared_miner_sp._5"	"Unreared_miner_sp._6"	"Uroplata_fusca"	"Uroplata_sp._1"	"Xenochalepus_omogenus"
"Lepidoptera_sp._10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0
"Lepidoptera_sp._2"	0	0	0	0	0	0.10075598754844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254113461660631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35283654151579e-06	0	0	0	0	0	0.00504415221396353	0	0	0	0	0	0	0	0	0	0	1.00503779937742	0	0	0	0	0	0	0	0	0	0	6.35283654151579e-06	0	0	0	0	0	0	0	6.35283654151579e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._3"	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0
"Momphidae_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Octhispa_limbata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Octhispa_solarii"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0
"Opostegidae_sp._1"	0	0	0	0	0	0.000127056730830316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100883044279271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0.00252842894352328	0	0	0	0	0	0	0	0	0	0	6.35283654151579e-06	0	0	0	0	0	0	0	0	0	0	1.00252207610698	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oxychalepus_auticornis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203081735576258	0.0201729266691468	0.0201021861789163	0	0	0	0.0202032021898656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202236124145466	0	0	0.00101016010949328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000406163471152516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00510930894581	0	0	0	0	0	0.000406163471152516	0	0	0	0	0	0	0	0	0.00141480980460985	0	0.000674120413818221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108028388497074
"Oxychalepus_postdatus"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pentispa_vittatipennis"	0	0	0	0	0	0	0	0	0	0	0	0.0504881508484515	0	5.08696733989436e-05	0.0504710804882505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168236934960835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100976301696903	0	0	0	0	0	0	0.00100976301696903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00269213236658	0	0	0.00168236934960835	0	0	0	0	0	0.00100976301696903	0	0	0.00101230650063898	0	0	0	0	0	0	2.54348366994718e-06	0	0	0	0	0	0	0	0	0	0
"Phyllocnistis_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllonorycter_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllonorycter_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0.000169423324994804	0	1.70703602009878e-07	0.100840506981504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336135023271681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38846649989608e-06	0	0	0	0	0	0	3.38846649989608e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033647386992167	0	0	1.00336135023272	0	0	0	0	0	3.38846649989608e-06	0	0	3.39700167999657e-06	0	0	0	0	0	0	8.53518010049389e-09	0	0	0	0	0	0	0	0	0	0
"Phyllonorycter_sp._3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100645077469391	0.00014161546324275	4.06163471152516e-05	0	0	0	4.08204493620619e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141971280989591	0	0	2.0410224681031e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201290154938783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203081735576258	0	0	0	0	0	1.00201290154939	0	0	0	0	0	0	0	0	0.00201998232254996	0	4.73237603298636e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201763392542081
"Phyllonorycter_sp._4"	0	0	0	0	0	0.000127056730830316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100883044279271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0.00252842894352328	0	0	0	0	0	0	0	0	0	0	6.35283654151579e-06	0	0	0	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0	0	1.00252207610698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllonorycter_sp._5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllonorycter_sp._6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00252525252525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0
"Scyrthridae_sp._1"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Scyrthridae_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0.100806878371908	0	0.000101568643195877	0.000101653994996882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38846649989608e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201613756743817	0	0	0	0	0	0	0.00201613756743817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201952603393806	0	0	3.38846649989608e-06	0	0	0	0	0	1.00201613756744	0	0	0.00202121599959796	0	0	0	0	0	0	5.07843215979387e-06	0	0	0	0	0	0	0	0	0	0
"Scyrthridae_sp._3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0.00101010101010101	0.00101010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stathmopodidae_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0.00101010101010101	0.00101010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	1.0010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sumitrosis_distincta"	0	0	0	0	0	0	0	0	0	0	0	0.050530399989949	0	0.0504287459949521	5.09550251999485e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69850083999828e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101060799979898	0	0	0	0	0	0	0.00101060799979898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101230650063898	0	0	1.69850083999828e-06	0	0	0	0	0	0.00101060799979898	0	0	1.00353204529955	0	0	0	0	0	0	0.0025214372997476	0	0	0	0	0	0	0	0	0	0
"Sumitrosis_roseus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504995580637491	0.0502468571912724	7.07404902304927e-05	0	0	0	7.10959700808972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121849294768082	0	0	3.55479850404486e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100999116127498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00353702451152463	0	0	0	0	0	0.00100999116127498	0	0	0	0	0	0	0	0	1.00352233402084	0	4.06164315893607e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101405280443392
"Sumitrosis_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sumitrosis_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236618801649318	6.78182056977157e-05	6.74120413818221e-05	0	0	0	6.77507953586152e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100570501166014	0	0	3.38753976793076e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73237603298636e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033706020690911	0	0	0	0	0	4.73237603298636e-06	0	0	0	0	0	0	0	0	8.12328631787215e-06	0	1.00335235003887	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033570824149001
"Tachygonus_sp._1"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0
